YYYYMMDDHH,MSLP,VMAX,TY,RAD,RAD1,RAD2,RAD3,RAD4,RADP,RRP,MRD,GUSTS,EYE,STORMNAME
2016100306,911,150,ST,50,54,47,47,54,1005,200,10,0,10,7
2016100300,922,135,ST,50,53,40,40,53,1005,220,10,0,10,7
2016100312,918,140,ST,50,53,66,53,53,1007,210,10,0,10,7
2016100318,925,135,ST,50,59,65,53,53,1008,172,12,0,15,7
2016100306,911,150,ST,64,29,25,25,29,1005,200,10,0,10,7
2016100300,922,135,ST,64,28,21,21,28,1005,220,10,0,10,7
2016100312,918,140,ST,64,28,35,28,28,1007,210,10,0,10,7
2016100318,925,135,ST,64,32,35,28,28,1008,172,12,0,15,7
2016092806,1004,25,TD,0,0,0,0,0,1006,175,25,0,0,7
2016092812,1004,25,TD,0,0,0,0,0,1008,190,25,0,0,7
2016092818,1005,30,TD,0,0,0,0,0,1008,190,25,0,0,7
2016092900,1004,30,TD,0,0,0,0,0,1007,220,25,40,0,7
2016100100,982,55,TS,34,100,60,60,90,1006,200,30,0,0,7
2016100106,978,60,TS,34,100,60,60,90,1005,200,15,0,0,7
2016093018,985,50,TS,34,100,60,60,80,1006,200,30,0,0,7
2016093006,989,45,TS,34,90,60,60,70,1006,210,30,0,0,7
2016093012,985,50,TS,34,90,60,60,70,1006,210,30,0,0,7
2016092912,1001,40,TS,34,50,50,60,60,1007,190,30,0,0,7
2016092918,989,45,TS,34,80,60,60,60,1007,220,30,0,0,7
2016093000,989,45,TS,34,80,60,60,60,1008,230,30,0,0,7
2016092906,1000,35,TS,34,50,50,60,50,1006,220,25,0,0,7
2016100106,978,60,TS,50,49,24,24,43,1005,200,15,0,0,7
2016100100,982,55,TS,50,49,23,23,42,1006,200,30,0,0,7
2016093018,985,50,TS,50,48,23,23,36,1006,200,30,0,0,7
2016093012,985,50,TS,50,42,23,23,29,1006,210,30,0,0,7
2016100418,966,85,TY,34,160,120,120,140,1008,195,15,0,0,7
2016100500,970,70,TY,34,160,140,140,140,1008,195,20,0,0,7
2016100400,934,125,TY,34,140,120,100,120,1008,172,12,0,15,7
2016100406,937,115,TY,34,140,120,120,120,1007,200,10,0,10,7
2016100412,952,95,TY,34,140,120,120,120,1008,195,15,0,0,7
2016100118,956,90,TY,34,100,60,60,100,1006,200,15,0,0,7
2016100200,941,110,TY,34,100,60,60,100,1006,220,7,0,5,7
2016100206,937,115,TY,34,100,60,60,100,1007,210,7,0,5,7
2016100212,937,115,TY,34,100,60,80,100,1005,190,7,0,5,7
2016100218,929,125,TY,34,100,80,80,100,1005,200,12,0,15,7
2016100112,967,75,TY,34,100,60,60,90,1006,200,15,0,0,7
2016100418,966,85,TY,50,88,63,63,75,1008,195,15,0,0,7
2016100500,970,70,TY,50,87,75,75,75,1008,195,20,0,0,7
2016100400,934,125,TY,50,78,65,52,65,1008,172,12,0,15,7
2016100406,937,115,TY,50,77,64,64,64,1007,200,10,0,10,7
2016100412,952,95,TY,50,76,63,63,63,1008,195,15,0,0,7
2016100200,941,110,TY,50,52,26,26,52,1006,220,7,0,5,7
2016100206,937,115,TY,50,52,27,27,52,1007,210,7,0,5,7
2016100212,937,115,TY,50,52,27,39,52,1005,190,7,0,5,7
2016100218,929,125,TY,50,52,40,40,52,1005,200,12,0,15,7
2016100118,956,90,TY,50,50,25,25,50,1006,200,15,0,0,7
2016100112,967,75,TY,50,50,25,25,43,1006,200,15,0,0,7
2016100418,966,85,TY,64,47,33,33,40,1008,195,15,0,0,7
2016100500,970,70,TY,64,46,39,39,39,1008,195,20,0,0,7
2016100400,934,125,TY,64,42,35,28,35,1008,172,12,0,15,7
2016100406,937,115,TY,64,41,34,34,34,1007,200,10,0,10,7
2016100412,952,95,TY,64,41,34,34,34,1008,195,15,0,0,7
2016100218,929,125,TY,64,28,21,21,28,1005,200,12,0,15,7
2016100200,941,110,TY,64,27,13,13,27,1006,220,7,0,5,7
2016100206,937,115,TY,64,27,13,13,27,1007,210,7,0,5,7
2016100212,937,115,TY,64,27,13,20,27,1005,190,7,0,5,7
2016100118,956,90,TY,64,26,12,12,26,1006,200,15,0,0,7
2016100112,967,75,TY,64,26,12,12,22,1006,200,15,0,0,7
2015101400,1000,30,TD,0,0,0,0,0,1009,230,35,0,0,8
2015101518,985,50,TS,34,110,140,170,135,1004,260,30,0,0,8
2015101412,993,40,TS,34,115,55,75,120,1008,240,30,0,0,8
2015101418,993,40,TS,34,115,55,75,120,1004,240,30,0,0,8
2015101500,989,45,TS,34,115,95,100,120,1004,240,30,0,0,8
2015101506,989,45,TS,34,70,75,150,105,1004,250,45,0,0,8
2015101512,989,45,TS,34,70,85,150,95,1006,260,45,0,0,8
2015101518,985,50,TS,50,30,30,30,30,1004,260,30,0,0,8
2015101406,996,35,TS,0,0,0,0,0,1008,240,35,0,0,8
2015101600,982,55,TS,34,95,115,130,100,1004,260,20,75,0,8
2015101606,982,55,TS,34,95,115,130,100,1004,240,20,0,0,8
2015101612,978,60,TS,34,90,120,120,100,1006,240,25,0,0,8
2015102406,978,60,TS,34,120,120,90,90,1009,230,22,0,35,8
2015102412,978,60,TS,34,120,120,90,90,1009,230,30,0,0,8
2015102406,978,60,TS,50,75,75,50,50,1009,230,22,0,35,8
2015102412,978,60,TS,50,75,75,50,50,1009,230,30,0,0,8
2015101612,978,60,TS,50,40,45,45,40,1006,240,25,0,0,8
2015101600,982,55,TS,50,30,35,35,30,1004,260,20,75,0,8
2015101606,982,55,TS,50,30,35,30,30,1004,240,20,0,0,8
2015102200,948,100,TY,34,190,150,90,180,1003,210,12,0,15,8
2015102206,944,105,TY,34,190,150,90,180,1005,230,22,0,35,8
2015102212,944,105,TY,34,190,150,90,180,1005,230,22,0,35,8
2015102012,963,80,TY,34,145,140,135,155,1003,217,20,0,0,8
2015102018,967,75,TY,34,125,125,120,140,1003,217,20,0,0,8
2015102006,959,85,TY,34,145,145,135,135,1003,217,15,0,0,8
2015102312,963,80,TY,34,200,125,140,135,1010,240,25,0,40,8
2015102400,970,70,TY,34,150,135,100,135,1011,230,25,0,40,8
2015102300,952,95,TY,34,140,150,130,130,1008,230,25,0,40,8
2015102306,956,90,TY,34,140,150,130,130,1010,240,17,0,25,8
2015101812,929,125,TY,34,120,155,160,125,1004,250,20,0,30,8
2015101818,933,120,TY,34,120,155,160,125,1004,250,12,0,15,8
2015101900,941,110,TY,34,115,145,175,125,1004,240,12,0,15,8
2015101906,944,105,TY,34,115,145,175,125,1004,240,15,0,20,8
2015101912,948,100,TY,34,115,145,175,125,1004,240,17,0,25,8
2015101918,952,95,TY,34,115,145,175,125,1003,240,12,0,15,8
2015102106,963,80,TY,34,130,130,125,125,1004,205,20,0,0,8
2015102318,967,75,TY,34,170,110,100,125,1010,225,25,0,40,8
2015101700,967,75,TY,34,100,130,140,105,1006,240,12,0,15,8
2015101706,959,85,TY,34,100,130,140,105,1006,240,15,0,0,8
2015101712,956,90,TY,34,100,130,140,105,1006,240,12,0,15,8
2015101718,956,90,TY,34,100,130,140,105,1006,240,7,0,5,8
2015101800,948,100,TY,34,100,130,140,105,1006,240,7,0,5,8
2015101806,937,115,TY,34,100,130,140,105,1006,240,10,0,15,8
2015101618,974,65,TY,34,90,120,120,100,1006,240,25,0,0,8
2015102000,956,90,TY,34,120,150,155,100,1003,240,12,0,15,8
2015102112,959,85,TY,34,125,125,110,100,1003,200,20,0,30,8
2015102118,956,90,TY,34,125,125,110,100,1003,200,15,0,20,8
2015102218,948,100,TY,34,145,150,90,100,1005,230,25,0,40,8
2015102100,967,75,TY,34,90,120,110,75,1004,200,20,0,0,8
2015102200,948,100,TY,50,60,70,50,70,1003,210,12,0,15,8
2015102206,944,105,TY,50,60,70,50,70,1005,230,22,0,35,8
2015102212,944,105,TY,50,60,70,50,70,1005,230,22,0,35,8
2015102218,948,100,TY,50,60,70,50,70,1005,230,25,0,40,8
2015102300,952,95,TY,50,55,70,70,70,1008,230,25,0,40,8
2015102306,956,90,TY,50,55,70,70,70,1010,240,17,0,25,8
2015102312,963,80,TY,50,80,65,70,65,1010,240,25,0,40,8
2015102318,967,75,TY,50,80,65,45,65,1010,225,25,0,40,8
2015101900,941,110,TY,50,65,60,50,60,1004,240,12,0,15,8
2015101906,944,105,TY,50,65,60,50,60,1004,240,15,0,20,8
2015101912,948,100,TY,50,65,60,50,60,1004,240,17,0,25,8
2015101918,952,95,TY,50,65,70,50,60,1003,240,12,0,15,8
2015102000,956,90,TY,50,60,75,65,60,1003,240,12,0,15,8
2015102006,959,85,TY,50,85,80,60,60,1003,217,15,0,0,8
2015102012,963,80,TY,50,80,80,60,60,1003,217,20,0,0,8
2015102018,967,75,TY,50,60,80,60,60,1003,217,20,0,0,8
2015102400,970,70,TY,50,65,60,45,60,1011,230,25,0,40,8
2015101812,929,125,TY,50,65,60,60,55,1004,250,20,0,30,8
2015101818,933,120,TY,50,65,60,60,55,1004,250,12,0,15,8
2015102112,959,85,TY,50,60,75,55,55,1003,200,20,0,30,8
2015102118,956,90,TY,50,60,75,55,55,1003,200,15,0,20,8
2015101700,967,75,TY,50,50,45,45,50,1006,240,12,0,15,8
2015101706,959,85,TY,50,50,45,45,50,1006,240,15,0,0,8
2015101712,956,90,TY,50,50,45,45,50,1006,240,12,0,15,8
2015101718,956,90,TY,50,50,45,45,50,1006,240,7,0,5,8
2015101800,948,100,TY,50,50,45,45,50,1006,240,7,0,5,8
2015101806,937,115,TY,50,50,45,45,50,1006,240,10,0,15,8
2015102106,963,80,TY,50,75,85,65,45,1004,205,20,0,0,8
2015101618,974,65,TY,50,40,45,45,40,1006,240,25,0,0,8
2015102100,967,75,TY,50,40,60,40,40,1004,200,20,0,0,8
2015102300,952,95,TY,64,40,50,50,40,1008,230,25,0,40,8
2015102306,956,90,TY,64,40,50,50,40,1010,240,17,0,25,8
2015101812,929,125,TY,64,35,30,30,35,1004,250,20,0,30,8
2015101818,933,120,TY,64,35,30,30,35,1004,250,12,0,15,8
2015101900,941,110,TY,64,35,30,30,35,1004,240,12,0,15,8
2015101906,944,105,TY,64,35,30,30,35,1004,240,15,0,20,8
2015101912,948,100,TY,64,35,30,30,35,1004,240,17,0,25,8
2015101918,952,95,TY,64,35,30,30,35,1003,240,12,0,15,8
2015102006,959,85,TY,64,50,50,35,35,1003,217,15,0,0,8
2015102012,963,80,TY,64,50,50,35,35,1003,217,20,0,0,8
2015102018,967,75,TY,64,35,50,35,35,1003,217,20,0,0,8
2015102318,967,75,TY,64,35,35,35,35,1010,225,25,0,40,8
2015102400,970,70,TY,64,35,35,35,35,1011,230,25,0,40,8
2015101700,967,75,TY,64,30,25,25,30,1006,240,12,0,15,8
2015101706,959,85,TY,64,30,25,25,30,1006,240,15,0,0,8
2015101712,956,90,TY,64,30,25,25,30,1006,240,12,0,15,8
2015101718,956,90,TY,64,30,25,25,30,1006,240,7,0,5,8
2015101800,948,100,TY,64,30,25,25,30,1006,240,7,0,5,8
2015101806,937,115,TY,64,30,25,25,30,1006,240,10,0,15,8
2015102000,956,90,TY,64,30,30,30,30,1003,240,12,0,15,8
2015102106,963,80,TY,64,40,40,30,30,1004,205,20,0,0,8
2015102112,959,85,TY,64,40,40,30,30,1003,200,20,0,30,8
2015102118,956,90,TY,64,40,40,30,30,1003,200,15,0,20,8
2015102200,948,100,TY,64,40,40,30,30,1003,210,12,0,15,8
2015102206,944,105,TY,64,40,40,30,30,1005,230,22,0,35,8
2015102212,944,105,TY,64,40,40,30,30,1005,230,22,0,35,8
2015102218,948,100,TY,64,40,40,30,30,1005,230,25,0,40,8
2015102312,963,80,TY,64,40,30,35,30,1010,240,25,0,40,8
2015102100,967,75,TY,64,25,30,25,25,1004,200,20,0,0,8
2015071212,1000,30,TD,0,0,0,0,0,996,200,45,0,0,9
2015063018,996,35,TS,0,0,0,0,0,1007,220,40,45,0,9
2015071206,993,40,TS,34,170,140,135,150,997,190,20,0,0,9
2015070212,985,50,TS,34,85,70,80,95,1007,220,25,0,0,9
2015070300,993,40,TS,34,85,70,80,95,1007,210,15,0,0,9
2015070406,989,45,TS,34,85,75,75,85,1003,220,40,0,0,9
2015070412,989,45,TS,34,85,75,75,85,1003,220,40,0,0,9
2015070418,989,45,TS,34,85,75,75,85,1003,220,40,0,0,9
2015070500,989,45,TS,34,85,75,75,85,1005,220,40,0,0,9
2015070200,989,45,TS,34,70,65,75,75,1007,200,25,0,0,9
2015070206,985,50,TS,34,70,65,75,75,1007,200,25,0,0,9
2015070100,996,35,TS,34,45,45,50,50,1008,220,45,0,0,9
2015070106,993,40,TS,34,45,45,50,50,1006,220,45,0,0,9
2015070112,989,45,TS,34,45,45,50,50,1006,180,45,0,0,9
2015070118,989,45,TS,34,45,45,50,50,1007,200,40,0,0,9
2015070400,993,40,TS,34,20,50,100,15,1001,210,40,0,0,9
2015070318,996,35,TS,34,0,50,100,0,1003,195,40,0,0,9
2015071200,989,45,TS,34,170,140,145,150,998,190,15,0,0,9
2015071118,982,55,TS,34,180,150,155,145,998,210,15,80,0,9
2015070606,978,60,TS,34,130,90,90,130,1004,250,20,0,0,9
2015070600,982,55,TS,34,120,90,90,120,1004,240,20,0,0,9
2015070218,985,50,TS,34,85,70,80,95,1007,220,25,0,0,9
2015070506,989,45,TS,34,85,75,75,85,1005,230,30,0,0,9
2015070512,989,45,TS,34,85,75,75,85,1005,230,35,0,0,9
2015070518,985,50,TS,34,85,75,75,85,1005,270,35,0,0,9
2015070600,982,55,TS,50,50,50,50,50,1004,240,20,0,0,9
2015070606,978,60,TS,50,50,50,50,50,1004,250,20,0,0,9
2015071118,982,55,TS,50,45,40,40,45,998,210,15,80,0,9
2015070306,996,35,TS,34,0,0,80,0,1003,200,50,0,0,9
2015070312,996,35,TS,34,0,50,100,0,1003,195,40,0,0,9
2015070912,944,105,TY,34,270,270,260,280,998,220,12,0,15,9
2015070918,937,115,TY,34,270,270,260,280,996,220,17,0,25,9
2015071000,933,120,TY,34,270,270,260,280,996,220,12,0,15,9
2015071006,933,120,TY,34,270,250,250,270,996,220,10,0,10,9
2015071012,944,105,TY,34,270,250,250,270,996,220,10,0,10,9
2015071018,956,90,TY,34,250,240,240,260,996,220,15,0,20,9
2015071100,963,80,TY,34,240,230,230,250,996,220,15,0,0,9
2015070906,952,95,TY,34,200,160,160,200,998,220,25,0,40,9
2015071106,970,70,TY,34,200,190,170,180,997,205,15,0,0,9
2015071112,974,65,TY,34,170,160,145,165,998,220,15,0,0,9
2015070700,967,75,TY,34,150,135,135,150,1004,260,25,0,0,9
2015070800,959,85,TY,34,120,140,135,150,1001,250,15,0,0,9
2015070912,944,105,TY,50,170,110,110,150,998,220,12,0,15,9
2015070918,937,115,TY,50,170,110,110,150,996,220,17,0,25,9
2015070706,963,80,TY,34,130,150,140,140,1002,250,15,0,20,9
2015070806,956,90,TY,34,120,140,145,135,1000,240,20,0,30,9
2015071000,933,120,TY,50,135,110,110,135,996,220,12,0,15,9
2015070612,974,65,TY,34,130,90,90,130,1004,250,25,0,0,9
2015070618,970,70,TY,34,130,90,90,130,1004,250,25,0,0,9
2015070712,963,80,TY,34,130,150,140,125,1001,250,15,0,20,9
2015070718,959,85,TY,34,120,110,110,125,1001,250,15,0,20,9
2015071006,933,120,TY,50,125,100,100,125,996,220,10,0,10,9
2015071012,944,105,TY,50,125,100,100,125,996,220,10,0,10,9
2015070812,956,90,TY,34,120,140,145,120,1000,240,15,0,20,9
2015070818,956,90,TY,34,120,140,145,120,998,240,17,0,25,9
2015070900,956,90,TY,34,120,140,145,120,998,240,20,0,30,9
2015070906,952,95,TY,50,120,95,95,120,998,220,25,0,40,9
2015071018,956,90,TY,50,110,90,90,115,996,220,15,0,20,9
2015071100,963,80,TY,50,100,80,80,105,996,220,15,0,0,9
2015071106,970,70,TY,50,90,70,70,90,997,205,15,0,0,9
2015071006,933,120,TY,64,75,65,65,75,996,220,10,0,10,9
2015071012,944,105,TY,64,75,65,65,75,996,220,10,0,10,9
2015070918,937,115,TY,64,65,65,65,65,996,220,17,0,25,9
2015071000,933,120,TY,64,65,65,65,65,996,220,12,0,15,9
2015071018,956,90,TY,64,60,55,55,65,996,220,15,0,20,9
2015070700,967,75,TY,50,65,65,50,60,1004,260,25,0,0,9
2015071112,974,65,TY,50,65,55,50,60,998,220,15,0,0,9
2015070706,963,80,TY,50,65,65,55,55,1002,250,15,0,20,9
2015070712,963,80,TY,50,65,65,55,55,1001,250,15,0,20,9
2015070718,959,85,TY,50,65,65,55,55,1001,250,15,0,20,9
2015070800,959,85,TY,50,65,65,55,55,1001,250,15,0,0,9
2015070806,956,90,TY,50,65,65,55,55,1000,240,20,0,30,9
2015070906,952,95,TY,64,55,45,45,55,998,220,25,0,40,9
2015070912,944,105,TY,64,55,45,45,55,998,220,12,0,15,9
2015071100,963,80,TY,64,50,45,45,55,996,220,15,0,0,9
2015070612,974,65,TY,50,50,50,50,50,1004,250,25,0,0,9
2015070618,970,70,TY,50,50,50,50,50,1004,250,25,0,0,9
2015070812,956,90,TY,50,55,65,60,50,1000,240,15,0,20,9
2015070818,956,90,TY,50,55,65,60,50,998,240,17,0,25,9
2015070900,956,90,TY,50,55,65,60,50,998,240,20,0,30,9
2015070806,956,90,TY,64,35,35,35,35,1000,240,20,0,30,9
2015070812,956,90,TY,64,35,35,35,35,1000,240,15,0,20,9
2015070818,956,90,TY,64,35,35,35,35,998,240,17,0,25,9
2015070900,956,90,TY,64,35,35,35,35,998,240,20,0,30,9
2015071106,970,70,TY,64,30,30,30,30,997,205,15,0,0,9
2015070700,967,75,TY,64,25,25,25,25,1004,260,25,0,0,9
2015070706,963,80,TY,64,25,25,25,25,1002,250,15,0,20,9
2015070712,963,80,TY,64,25,25,25,25,1001,250,15,0,20,9
2015070718,959,85,TY,64,25,25,25,25,1001,250,15,0,20,9
2015070800,959,85,TY,64,25,25,25,25,1001,250,15,0,0,9
2016081400,996,35,TS,34,100,80,70,80,1000,200,50,0,0,10
2016081418,989,45,TS,34,170,120,110,150,1000,200,30,0,0,10
2016081500,989,45,TS,34,170,120,110,150,1000,200,30,0,0,10
2016081506,989,45,TS,34,180,140,120,150,999,190,40,0,0,10
2016081512,989,45,TS,34,170,140,140,140,1001,200,40,0,0,10
2016081518,989,45,TS,34,150,140,140,140,1001,200,40,0,0,10
2016081412,985,50,TS,34,170,100,100,130,1000,200,30,0,0,10
2016081600,993,40,TS,34,130,120,110,110,1001,200,40,0,0,10
2016081700,982,55,TS,34,150,170,80,110,1000,170,50,0,0,10
2016081706,978,60,TS,34,110,110,80,110,1000,170,50,0,0,10
2016081406,993,40,TS,34,130,90,80,100,999,190,50,0,0,10
2016081606,993,40,TS,34,120,120,100,100,1001,200,40,0,0,10
2016081612,993,40,TS,34,120,130,90,100,1001,200,40,0,0,10
2016081618,989,45,TS,34,130,140,90,100,1001,150,50,0,0,10
2016081412,985,50,TS,50,92,48,48,67,1000,200,30,0,0,10
2016081700,982,55,TS,50,80,93,36,55,1000,170,50,0,0,10
2016081706,978,60,TS,50,55,55,36,55,1000,170,50,0,0,10
2009091512,922,135,ST,34,160,160,125,150,1004,350,20,0,25,11
2009091518,918,140,ST,34,155,155,130,150,1004,410,15,0,20,11
2009091606,918,140,ST,34,130,130,130,150,1004,410,20,0,30,11
2009091612,918,140,ST,34,130,130,130,150,1004,410,20,0,30,11
2009091500,926,130,ST,34,160,120,120,145,1004,350,20,0,20,11
2009091506,926,130,ST,34,150,140,120,145,1004,350,20,0,25,11
2009091618,918,140,ST,34,140,140,135,145,1004,410,20,0,0,11
2009091700,926,130,ST,34,140,140,140,145,1004,420,20,0,25,11
2009091418,926,130,ST,34,130,130,120,130,1007,325,20,0,20,11
2009091506,926,130,ST,50,90,80,75,85,1004,350,20,0,25,11
2009091512,922,135,ST,50,100,90,70,85,1004,350,20,0,25,11
2009091518,918,140,ST,50,85,85,80,85,1004,410,15,0,20,11
2009091618,918,140,ST,50,85,80,85,85,1004,410,20,0,0,11
2009091606,918,140,ST,50,85,80,80,80,1004,410,20,0,30,11
2009091612,918,140,ST,50,85,80,80,80,1004,410,20,0,30,11
2009091700,926,130,ST,50,80,80,80,80,1004,420,20,0,25,11
2009091606,918,140,ST,64,65,60,50,60,1004,410,20,0,30,11
2009091612,918,140,ST,64,65,60,50,60,1004,410,20,0,30,11
2009091618,918,140,ST,64,65,60,55,60,1004,410,20,0,0,11
2009091500,926,130,ST,50,55,55,55,55,1004,350,20,0,20,11
2009091512,922,135,ST,64,55,55,55,55,1004,350,20,0,25,11
2009091518,918,140,ST,64,55,55,55,55,1004,410,15,0,20,11
2009091506,926,130,ST,64,50,50,50,50,1004,350,20,0,25,11
2009091700,926,130,ST,64,60,60,60,50,1004,420,20,0,25,11
2009091418,926,130,ST,50,45,45,40,45,1007,325,20,0,20,11
2009091500,926,130,ST,64,30,25,25,30,1004,350,20,0,20,11
2009091418,926,130,ST,64,25,25,25,25,1007,325,20,0,20,11
2009121112,1000,30,TD,0,0,0,0,0,1007,165,35,0,0,12
2009121118,1002,30,TD,0,0,0,0,0,1007,165,35,0,0,12
2009121200,1000,30,TD,0,0,0,0,0,1007,165,35,0,0,12
2009121206,1000,30,TD,0,0,0,0,0,1008,150,45,0,0,12
2009121300,1000,30,TD,0,0,0,0,0,1008,150,45,0,0,12
2009121306,1000,30,TD,0,0,0,0,0,1008,150,45,0,0,12
2009121312,1000,30,TD,0,0,0,0,0,1008,150,45,0,0,12
2009121318,1000,30,TD,0,0,0,0,0,1008,150,45,0,0,12
2009121400,1000,30,TD,0,0,0,0,0,1008,150,15,0,0,12
2016081100,1000,30,TD,0,0,0,0,0,1004,200,30,0,0,13
2016081103,1000,30,TD,0,0,0,0,0,1004,200,30,0,0,13
2016081400,985,50,TS,34,180,150,120,200,1002,195,35,0,0,13
2016081406,985,50,TS,34,170,140,120,200,1003,190,35,0,0,13
2016081318,982,55,TS,34,180,140,120,180,1002,195,35,0,0,13
2016081306,989,45,TS,34,180,130,120,170,1002,220,40,0,0,13
2016081312,982,55,TS,34,180,130,120,170,1004,210,35,0,0,13
2016081300,989,45,TS,34,190,140,110,160,1004,230,50,0,0,13
2016081218,993,40,TS,34,190,140,90,120,1005,230,50,0,0,13
2016081400,985,50,TS,50,99,80,61,111,1002,195,35,0,0,13
2016081406,985,50,TS,50,92,74,61,111,1003,190,35,0,0,13
2016081318,982,55,TS,50,99,74,61,99,1002,195,35,0,0,13
2016081312,982,55,TS,50,99,68,61,93,1004,210,35,0,0,13
2016080906,993,40,TS,34,120,60,60,90,1005,175,35,45,0,13
2016080912,985,50,TS,34,130,60,60,90,1005,175,35,0,0,13
2016080918,989,45,TS,34,130,60,60,90,1006,175,35,55,0,13
2016081000,993,45,TS,34,130,60,60,90,1004,160,30,0,0,13
2016080900,996,35,TS,34,100,60,60,80,1006,180,35,0,0,13
2016081006,989,45,TS,34,130,60,60,80,1004,160,30,0,0,13
2016081012,989,45,TS,34,120,50,50,80,1004,172,30,0,0,13
2016081212,993,40,TS,34,190,140,80,80,1005,230,50,0,0,13
2016081206,993,40,TS,34,150,120,60,70,1005,230,40,0,0,13
2016081200,993,40,TS,34,140,120,60,60,1005,210,40,0,0,13
2016081018,996,35,TS,34,80,50,50,50,1006,190,30,45,0,13
2016080912,985,50,TS,50,67,23,23,42,1005,175,35,0,0,13
2016081118,993,40,TS,34,90,100,40,40,1004,210,40,0,0,13
2016081106,996,35,TS,34,40,50,20,20,1004,200,30,0,0,13
2016081112,993,40,TS,34,40,50,20,20,1004,200,40,0,0,13
2016081412,985,50,TS,34,160,120,120,180,1004,175,35,0,0,13
2016081412,985,50,TS,50,86,61,61,99,1004,175,35,0,0,13
2015092718,926,130,ST,34,120,150,135,135,1002,205,25,0,40,14
2015092718,926,130,ST,50,85,70,85,85,1002,205,25,0,40,14
2015092718,926,130,ST,64,70,55,70,70,1002,205,25,0,40,14
2015092918,1000,30,TD,0,0,0,0,0,1003,200,25,0,0,14
2015092912,989,45,TS,34,110,110,110,80,1003,200,25,0,0,14
2015092400,985,50,TS,34,60,115,135,60,1002,260,35,0,0,14
2015092312,989,45,TS,34,50,95,135,40,1005,260,40,0,0,14
2015092318,989,45,TS,34,50,95,135,40,1002,260,40,0,0,14
2015092412,982,55,TS,34,80,120,120,80,1001,260,25,0,0,14
2015092418,978,60,TS,34,80,120,120,80,1001,260,30,0,0,14
2015092906,982,55,TS,34,110,110,110,80,1003,200,25,0,0,14
2015092406,985,50,TS,34,60,135,115,60,1001,260,30,0,0,14
2015092906,982,55,TS,50,60,60,60,55,1003,200,25,0,0,14
2015092418,978,60,TS,50,45,45,45,45,1001,260,30,0,0,14
2015092406,985,50,TS,50,30,30,30,30,1001,260,30,0,0,14
2015092412,982,55,TS,50,30,30,30,30,1001,260,25,0,0,14
2015092706,929,125,TY,34,175,185,170,195,1002,235,27,0,45,14
2015092712,929,125,TY,34,175,185,170,195,1002,235,27,0,45,14
2015092700,929,125,TY,34,185,185,170,165,1002,235,22,0,35,14
2015092812,948,100,TY,34,160,180,160,160,1003,200,20,0,0,14
2015092618,929,125,TY,34,150,145,140,145,1002,235,22,0,35,14
2015092800,929,125,TY,34,120,130,130,120,1003,200,27,0,45,14
2015092806,933,120,TY,34,120,130,130,120,1003,200,20,0,30,14
2015092818,956,90,TY,34,120,130,130,120,1003,200,25,0,0,14
2015092512,963,80,TY,34,110,115,110,110,1002,240,15,0,25,14
2015092600,956,90,TY,34,150,145,140,110,1002,225,20,0,30,14
2015092606,952,95,TY,34,150,145,140,110,1002,225,22,0,35,14
2015092612,944,105,TY,34,150,145,140,110,1002,225,25,0,40,14
2015092500,974,65,TY,34,100,120,120,100,1001,240,15,0,20,14
2015092506,967,75,TY,34,100,120,120,100,1000,240,15,0,20,14
2015092518,959,85,TY,34,100,110,110,100,1001,220,22,0,35,14
2015092800,929,125,TY,50,85,70,75,80,1003,200,27,0,45,14
2015092806,933,120,TY,50,85,70,75,80,1003,200,20,0,30,14
2015092812,948,100,TY,50,85,70,75,80,1003,200,20,0,0,14
2015092818,956,90,TY,50,85,70,75,80,1003,200,25,0,0,14
2015092900,967,75,TY,34,110,110,110,80,1003,200,25,0,0,14
2015092706,929,125,TY,50,65,65,60,70,1002,235,27,0,45,14
2015092712,929,125,TY,50,65,65,60,70,1002,235,27,0,45,14
2015092512,963,80,TY,50,65,65,65,65,1002,240,15,0,25,14
2015092600,956,90,TY,50,65,70,60,60,1002,225,20,0,30,14
2015092606,952,95,TY,50,65,70,60,60,1002,225,22,0,35,14
2015092612,944,105,TY,50,65,70,60,60,1002,225,25,0,40,14
2015092618,929,125,TY,50,65,70,60,60,1002,235,22,0,35,14
2015092700,929,125,TY,50,65,65,60,60,1002,235,22,0,35,14
2015092900,967,75,TY,50,60,60,60,55,1003,200,25,0,0,14
2015092500,974,65,TY,50,50,50,50,50,1001,240,15,0,20,14
2015092506,967,75,TY,50,50,50,50,50,1000,240,15,0,20,14
2015092518,959,85,TY,50,50,50,50,50,1001,220,22,0,35,14
2015092800,929,125,TY,64,50,45,45,50,1003,200,27,0,45,14
2015092806,933,120,TY,64,50,45,45,50,1003,200,20,0,30,14
2015092812,948,100,TY,64,50,45,45,50,1003,200,20,0,0,14
2015092818,956,90,TY,64,50,45,45,50,1003,200,25,0,0,14
2015092706,929,125,TY,64,40,40,35,45,1002,235,27,0,45,14
2015092712,929,125,TY,64,40,40,35,45,1002,235,27,0,45,14
2015092600,956,90,TY,64,40,40,35,35,1002,225,20,0,30,14
2015092606,952,95,TY,64,40,40,35,35,1002,225,22,0,35,14
2015092612,944,105,TY,64,40,40,35,35,1002,225,25,0,40,14
2015092618,929,125,TY,64,40,40,35,35,1002,235,22,0,35,14
2015092700,929,125,TY,64,40,40,35,35,1002,235,22,0,35,14
